label,total_return,cagr,max_drawdown,volatility,sharpe,sortino,calmar,alpha,beta,benchmark_return,benchmark_cagr,stop_loss_pct,max_position_weight,momentum_lookback,sma_window,sharpe_rank,cagr_rank,max_drawdown_rank,sortino_rank,calmar_rank,alpha_rank
sma_50,9.461533479368969,0.26248177049739807,0.3746809093627542,0.23380079381884744,0.9515868909742902,1.1613706637290317,0.7005474897128305,0.10671961259162999,0.9927016992800091,3.0615190721644403,0.14929206615887702,0.15,0.2,126,50,5,5,5,5,5,5
sma_100,14.000302402530787,0.30846723300481194,0.3658598237696328,0.2239087435201355,1.1990029008432599,1.468627695223083,0.8431295620998314,0.1399532469433033,0.9948230522827285,3.0615190721644403,0.14929206615887702,0.15,0.2,126,100,2,2,3,2,2,2
sma_150,16.130858901528594,0.32583419919508283,0.3625617124427238,0.22240215141456396,1.2852132831317793,1.536649236724554,0.8986999675167217,0.15414409079594285,0.9864496976436945,3.0615190721644403,0.14929206615887702,0.15,0.2,126,150,1,1,1,1,1,1
sma_200,9.699985848157135,0.2653097397571349,0.3658644767763591,0.215781471521943,1.0441570268660576,1.2232332667920645,0.7251585125038253,0.10849267599737346,0.9693668239537009,3.0615190721644403,0.14929206615887702,0.15,0.2,126,200,4,4,4,4,4,4
sma_250,12.56139746024996,0.29543265525237916,0.3658585904552599,0.21438141264258537,1.1914869489092976,1.3882332964131923,0.8075050387220769,0.13077890297505151,0.9758000971527679,3.0615190721644403,0.14929206615887702,0.15,0.2,126,250,3,3,2,3,3,3
